"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,1099994,2023000708341,16848.0,2023010999941,2150040,1,1,16686.0,0,2,50,1,1,100,0,0,7,71,1,10,42000,1,11
2023,202301,1099994,2023000708341,16848.0,2023010999941,2150040,1,2,15876.0,0,1,46,1,1,100,0,0,6,63,1,10,109000,1,11
2023,202301,1100156,2023000722071,23490.0,2023011001561,2080240,1,1,23490.0,0,2,28,6,7,700,1,100,11,114,1,10,80000,1,11
2023,202301,1100318,2023000737186,4536.0,2023011003181,2120040,1,1,4536.0,1,1,21,6,1,100,0,0,6,63,1,10,15500,1,11
2023,202301,1100318,2023000737186,4536.0,2023011003181,2120040,1,2,3402.0,1,2,18,6,3,361,0,0,5,50,1,10,440,1,11
2023,202301,1100804,2023000780176,6318.0,2023011008041,2090040,1,2,11502.0,3,1,51,1,8,826,4,450,6,63,1,10,64000,1,11
2023,202301,1100804,2023000780176,6318.0,2023011008041,2090040,1,3,9072.0,0,2,22,6,8,826,4,498,7,71,1,10,20000,1,11
2023,202301,1101452,2023000842841,16524.0,2023011014521,2080440,1,1,16524.0,0,1,60,1,1,100,0,0,8,81,1,10,155000,1,11
2023,202301,1101938,2023000888361,19764.0,2023011019381,2190040,1,2,15228.0,2,1,34,1,8,826,1,100,6,63,1,10,24000,1,11
2023,202301,1101938,2023000888361,19764.0,2023011019381,2190040,1,5,22518.0,2,2,29,1,1,100,0,0,6,63,1,10,4800,1,11
2023,202301,1102100,2023000904776,34344.0,2023011021001,2010040,1,1,34344.0,2,2,45,1,1,100,0,0,7,71,1,10,34000,1,11
2023,202301,1102100,2023000904776,34344.0,2023011021001,2010040,1,2,58320.0,2,1,47,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,1102100,2023000904776,34344.0,2023011021001,2010040,1,3,9720.0,0,2,18,6,1,100,0,0,6,63,1,10,9000,1,11
2023,202301,1102262,2023000919561,2592.0,2023011022621,2010040,1,1,2592.0,0,2,64,5,1,100,0,0,6,65,1,10,59000,1,11
2023,202301,1102424,2023000933791,28674.0,2023011024241,2040040,1,1,28674.0,1,2,32,4,1,100,0,0,11,114,1,10,15000,1,11
2023,202301,1102586,2023000949663,2754.0,2023011025861,2100040,1,3,2106.0,0,2,56,5,1,100,0,0,6,64,1,10,17100,1,11
2023,202301,1102748,2023000965234,18630.0,2023011027481,2080540,1,1,18630.0,0,1,50,1,1,100,0,0,6,65,1,10,68000,1,11
2023,202301,1102748,2023000965234,18630.0,2023011027481,2080540,1,2,19278.0,0,2,51,1,1,100,0,0,6,65,1,10,42000,1,11
2023,202301,1103558,2023001041000,3402.0,2023011035581,2010040,1,2,4698.0,2,1,39,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,1103720,2023001055575,11016.0,2023011037201,2120040,1,1,11016.0,0,1,53,1,3,361,0,0,6,64,1,10,55000,2,20
2023,202301,1103882,2023001071991,19278.0,2023011038821,2150040,1,1,19278.0,0,2,28,4,1,100,0,0,10,101,1,10,48000,1,11
2023,202301,1103882,2023001071991,19278.0,2023011038821,2150040,1,2,17172.0,0,1,31,4,1,100,0,0,7,71,1,10,34000,2,20
2023,202301,1104044,2023001085792,11664.0,2023011040441,2140540,1,2,23976.0,0,1,62,1,1,100,0,0,6,65,1,10,49500,1,11
2023,202301,1104206,2023001102134,2916.0,2023011042061,2010040,1,1,2754.0,0,1,42,6,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,1104368,2023001119227,19764.0,2023011043681,2190040,1,1,19764.0,0,2,63,1,1,100,0,0,6,63,1,10,24600,1,11
2023,202301,1104530,2023001136512,14256.0,2023011045301,2060040,1,1,14094.0,1,1,30,6,1,100,0,0,7,71,1,10,130000,1,11
2023,202301,1104854,2023001169002,12960.0,2023011048541,2080540,1,1,12798.0,3,2,36,1,3,361,0,0,10,101,1,10,32000,1,11
2023,202301,1104854,2023001169002,12960.0,2023011048541,2080540,1,2,20088.0,3,1,25,1,1,100,0,0,6,63,1,10,26600,1,11
2023,202301,1105016,2023001186188,11340.0,2023011050161,2050040,1,1,11340.0,2,2,27,1,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,1105016,2023001186188,11340.0,2023011050161,2050040,1,2,6966.0,2,1,24,1,1,100,0,0,7,71,1,10,75000,1,11
2023,202301,1105178,2023001200005,20250.0,2023011051781,2020040,1,1,20250.0,0,1,23,6,2,200,0,0,6,63,1,10,30800,1,11
2023,202301,1105178,2023001200005,20250.0,2023011051781,2020040,1,2,14256.0,0,1,18,6,2,200,0,0,5,50,1,10,20000,1,11
2023,202301,1105340,2023001215918,10854.0,2023011053401,2200040,1,1,10854.0,0,1,54,6,3,361,0,0,6,63,1,10,40000,1,11
2023,202301,1105988,2023001281823,25596.0,2023011059881,2170040,1,2,41958.0,0,2,31,6,2,200,0,0,10,101,1,10,24000,1,11
2023,202301,1106150,2023001297247,2916.0,2023011061501,2010040,1,2,3402.0,0,1,47,1,1,100,0,0,6,63,1,10,67000,1,11
2023,202301,1106474,2023001327532,26568.0,2023011064741,2130140,1,1,26568.0,1,2,44,4,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,1106636,2023001343646,6642.0,2023011066361,2030040,1,1,6642.0,1,1,30,4,1,100,0,0,6,61,1,10,48000,1,11
2023,202301,1106798,2023001358841,17982.0,2023011067981,2080240,1,1,17820.0,1,1,27,1,1,100,4,412,6,65,1,10,98000,1,11
2023,202301,1106798,2023001358841,17982.0,2023011067981,2080240,1,2,11502.0,1,2,26,1,1,100,4,412,7,71,1,10,26300,1,11
2023,202301,1106960,2023001374922,20412.0,2023011069601,2080340,1,1,20250.0,1,1,51,1,1,100,0,0,6,65,1,10,95000,1,11
2023,202301,1107122,2023001390647,17658.0,2023011071221,2140340,1,2,22518.0,0,2,26,6,8,830,0,0,10,101,1,10,0,1,11
2023,202301,1107446,2023001421164,2430.0,2023011074461,2160040,1,1,2268.0,0,2,53,1,1,100,0,0,7,71,1,10,32000,1,11
2023,202301,1107446,2023001421164,2430.0,2023011074461,2160040,1,2,8586.0,0,1,54,1,8,826,1,100,6,63,1,10,33000,2,20
2023,202301,1108256,2023010031102,4698.0,2023011082561,510341,4,1,4698.0,0,2,38,6,6,671,0,0,6,63,1,10,6000,1,11
2023,202301,1109390,2023010122766,4698.0,2023011093901,900041,4,1,4698.0,0,1,20,6,1,100,0,0,6,63,1,10,5400,1,11
2023,202301,1110200,2023000011396,25434.0,2023011102001,672041,1,1,25434.0,1,2,48,1,7,700,4,414,11,114,1,10,120000,1,11
2023,202301,1110200,2023000011396,25434.0,2023011102001,672041,1,2,18306.0,1,1,53,1,1,100,0,0,8,81,1,10,18700,1,11
2023,202301,1110686,2023000048877,81810.0,2023011106861,50141,1,1,81810.0,2,1,46,1,2,200,0,0,8,81,1,10,215000,1,11
2023,202301,1110686,2023000048877,81810.0,2023011106861,50141,1,2,67392.0,2,2,49,1,2,200,0,0,10,101,1,10,96000,1,11
2023,202301,1111172,2023000087260,25920.0,2023011111721,672341,1,1,25920.0,0,2,53,6,6,620,0,0,11,116,1,10,40000,1,11
2023,202301,1111496,2023000113957,62856.0,2023011114961,511441,1,1,62856.0,0,2,25,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,1111658,2023000127872,5994.0,2023011116581,470541,1,2,9558.0,0,2,52,1,1,100,0,0,11,114,1,10,86000,1,11
2023,202301,1111820,2023000140577,9234.0,2023011118201,511441,1,1,9234.0,1,2,56,4,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,1111820,2023000140577,9234.0,2023011118201,511441,1,2,9072.0,0,2,22,6,1,100,0,0,6,63,1,10,300,1,11
2023,202301,1111982,2023000152410,22194.0,2023011119821,290141,1,1,22194.0,0,1,26,6,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,1112144,2023000165196,8586.0,2023011121441,290241,1,1,8586.0,3,2,39,1,8,802,0,0,7,71,1,10,0,1,11
2023,202301,1112144,2023000165196,8586.0,2023011121441,290241,1,2,17982.0,3,1,44,1,8,813,0,0,3,30,1,10,0,1,11
2023,202301,1112144,2023000165196,8586.0,2023011121441,290241,1,7,16524.0,0,1,62,4,1,100,0,0,2,23,1,10,2000,1,11
2023,202301,1112306,2023000178708,7776.0,2023011123061,590141,1,2,3402.0,0,2,60,6,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,1112630,2023000205647,12150.0,2023011126301,910041,1,2,9882.0,0,2,57,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1112792,2023000217910,18630.0,2023011127921,672441,1,1,18630.0,0,2,46,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1113116,2023000242697,8910.0,2023011131161,30141,1,1,8910.0,0,2,56,2,1,100,0,0,11,114,1,10,141000,1,11
2023,202301,1113278,2023000256756,20412.0,2023011132781,30141,1,1,20574.0,0,2,64,6,1,100,0,0,11,114,1,10,67000,1,11
2023,202301,1113440,2023000270063,15714.0,2023011134401,510141,1,1,15876.0,2,2,37,1,1,100,0,0,10,101,1,10,87000,1,11
2023,202301,1113440,2023000270063,15714.0,2023011134401,510141,1,2,17496.0,2,1,40,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,1113764,2023000297352,12312.0,2023011137641,290241,1,1,12312.0,2,1,44,4,1,100,1,100,7,71,1,10,120000,1,11
2023,202301,1113926,2023000311490,15228.0,2023011139261,470341,1,1,15390.0,3,2,47,4,1,100,0,0,5,50,1,10,50000,1,11
2023,202301,1114088,2023000324336,57834.0,2023011140881,510241,1,1,57834.0,3,2,34,6,6,661,0,0,4,40,1,10,56000,1,11
2023,202301,1114250,2023000336548,32076.0,2023011142501,650141,1,1,32238.0,0,1,54,4,1,100,0,0,7,71,1,10,2500,1,11
2023,202301,1114412,2023000348890,13770.0,2023011144121,390541,1,1,13770.0,1,2,51,1,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,1114412,2023000348890,13770.0,2023011144121,390541,1,2,16524.0,1,1,58,1,1,100,0,0,6,64,1,10,33500,1,11
2023,202301,1114412,2023000348890,13770.0,2023011144121,390541,1,3,14418.0,1,1,32,6,1,100,0,0,6,63,1,10,19000,2,20
2023,202301,1114736,2023000375752,30942.0,2023011147361,430141,1,1,31104.0,0,2,20,6,1,100,0,0,7,71,1,10,15000,1,11
2023,202301,1114736,2023000375752,30942.0,2023011147361,430141,1,2,35802.0,0,2,23,6,1,100,0,0,6,65,1,10,9000,2,20
2023,202301,1114736,2023000375752,30942.0,2023011147361,430141,1,3,35640.0,0,2,21,6,1,100,0,0,7,71,1,10,22800,1,11
2023,202301,1115384,2023000426605,21060.0,2023011153841,510241,1,2,16200.0,0,1,29,6,1,100,0,0,8,81,1,10,35000,2,20
2023,202301,1115384,2023000426605,21060.0,2023011153841,510241,1,4,19116.0,0,1,26,6,1,100,0,0,0,2,1,10,30000,1,11
2023,202301,1115708,2023000451597,10206.0,2023011157081,511441,1,1,10206.0,1,2,50,4,1,100,0,0,10,101,1,10,38000,1,11
2023,202301,1115708,2023000451597,10206.0,2023011157081,511441,1,2,8748.0,0,1,24,6,1,100,0,0,10,101,1,10,13500,1,11
2023,202301,1115870,2023000464634,19116.0,2023011158701,510541,1,1,19278.0,0,2,32,4,1,100,0,0,11,114,1,10,93000,1,11
2023,202301,1116032,2023000479227,7290.0,2023011160321,910041,1,2,4212.0,0,1,57,4,1,100,0,0,0,2,1,10,40000,1,11
2023,202301,1116842,2023000546893,3564.0,2023011168421,710041,1,2,2592.0,0,1,43,1,1,100,0,0,10,101,1,10,72000,2,20
2023,202301,1117166,2023000570848,1458.0,2023011171661,920041,1,5,972.0,1,2,45,4,1,100,0,0,8,81,1,10,270,1,11
2023,202301,1117166,2023000570848,1458.0,2023011171661,920041,1,6,1134.0,0,1,31,6,1,100,0,0,6,63,1,10,68000,2,20
2023,202301,1117328,2023000585736,11016.0,2023011173281,290241,1,1,11016.0,0,2,41,1,1,100,0,0,10,101,1,10,92000,1,11
2023,202301,1117328,2023000585736,11016.0,2023011173281,290241,1,2,7452.0,0,1,48,1,1,100,0,0,6,65,1,10,25000,1,11
2023,202301,1117652,2023000612543,55890.0,2023011176521,430141,1,1,55890.0,4,1,44,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,1117814,2023000625928,66582.0,2023011178141,470541,1,1,66744.0,0,1,60,1,1,100,0,0,10,101,1,10,207000,1,11
2023,202301,1118138,2023000653173,20250.0,2023011181381,170141,1,1,20088.0,0,1,56,4,1,100,0,0,6,65,1,10,35000,1,11
2023,202301,1118300,2023000664971,66744.0,2023011183001,430141,1,1,66582.0,0,2,39,6,8,813,1,100,10,101,1,10,150000,1,11
2023,202301,1118462,2023000678917,2754.0,2023011184621,511441,1,3,3402.0,0,2,30,6,1,100,0,0,11,115,1,10,98000,1,11
2023,202301,1118462,2023000678917,2754.0,2023011184621,511441,1,4,3564.0,0,1,30,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1118786,2023000703355,16200.0,2023011187861,470441,1,1,16200.0,0,1,65,1,1,100,0,0,7,71,1,10,110000,1,11
2023,202301,1119110,2023000728707,14094.0,2023011191101,290141,1,1,14094.0,2,2,39,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,1119110,2023000728707,14094.0,2023011191101,290141,1,2,14742.0,2,1,38,1,1,100,0,0,11,114,1,10,85000,1,11
2023,202301,1119272,2023000743418,28674.0,2023011192721,672341,1,1,28836.0,3,1,45,4,1,100,1,100,8,81,1,10,60000,1,11
2023,202301,1119272,2023000743418,28674.0,2023011192721,672341,1,3,31428.0,1,2,22,2,8,826,1,100,6,65,1,10,20000,1,11
2023,202301,1119434,2023000756241,38718.0,2023011194341,672341,1,1,38880.0,0,2,36,2,8,826,1,100,10,101,1,10,80000,1,11
2023,202301,1119434,2023000756241,38718.0,2023011194341,672341,1,2,32724.0,0,1,31,6,8,826,1,100,6,65,1,10,65000,1,11
2023,202301,1119434,2023000756241,38718.0,2023011194341,672341,1,3,30132.0,0,1,27,6,8,826,1,100,6,65,1,10,60000,1,11
2023,202301,1119920,2023000794467,20898.0,2023011199201,510541,1,1,20898.0,0,1,33,6,6,610,0,0,11,114,1,10,96000,1,11
2023,202301,1120406,2023000834758,5184.0,2023011204061,710041,1,1,5184.0,1,2,63,1,1,100,0,0,11,114,1,10,88000,1,11
2023,202301,1120406,2023000834758,5184.0,2023011204061,710041,1,2,6480.0,1,1,62,1,1,100,0,0,11,114,1,10,130000,1,11
2023,202301,1120406,2023000834758,5184.0,2023011204061,710041,1,3,8910.0,0,2,26,6,1,100,0,0,11,115,1,10,53000,1,11
2023,202301,1120568,2023000848434,24462.0,2023011205681,190041,1,2,28836.0,0,2,61,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,1120892,2023000872141,9558.0,2023011208921,510241,1,1,9558.0,4,2,37,1,1,100,0,0,11,114,1,10,26000,1,11
2023,202301,1120892,2023000872141,9558.0,2023011208921,510241,1,2,8100.0,4,1,40,1,1,100,0,0,10,101,1,10,71000,1,11
2023,202301,1121378,2023000911608,31104.0,2023011213781,511441,1,1,31104.0,0,2,23,6,9,921,0,0,8,81,1,10,45000,1,11
2023,202301,1121378,2023000911608,31104.0,2023011213781,511441,1,2,19440.0,0,1,23,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,1121540,2023000923015,2592.0,2023011215401,650141,1,1,2592.0,0,1,60,1,1,100,0,0,7,71,1,10,52000,2,20
2023,202301,1121540,2023000923015,2592.0,2023011215401,650141,1,2,4212.0,0,2,43,1,1,100,0,0,6,64,1,10,46000,1,11
2023,202301,1121702,2023000936850,13446.0,2023011217021,470341,1,1,13446.0,0,1,63,1,1,100,0,0,10,101,1,10,48000,1,11
2023,202301,1121702,2023000936850,13446.0,2023011217021,470341,1,2,10368.0,0,2,64,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,1122188,2023000977728,28998.0,2023011221881,910041,1,1,28998.0,0,2,59,5,1,100,0,0,6,64,1,10,34000,1,11
2023,202301,1122350,2023000990258,73062.0,2023011223501,390341,1,1,72900.0,1,2,31,4,1,100,0,0,6,64,1,10,12000,1,11
2023,202301,1122512,2023001005009,31752.0,2023011225121,510241,1,1,31752.0,2,1,49,4,8,826,1,100,3,30,1,10,23000,1,11
2023,202301,1122674,2023001018760,16524.0,2023011226741,170141,1,1,16524.0,0,2,63,4,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,1122836,2023001032527,9234.0,2023011228361,290241,1,1,9234.0,0,1,58,3,1,100,0,0,5,50,1,10,4000,1,11
2023,202301,1122998,2023001048632,13122.0,2023011229981,50141,1,1,13122.0,2,2,50,4,1,100,0,0,10,101,1,10,61000,1,11
2023,202301,1123322,2023001073625,9720.0,2023011233221,510141,1,1,9720.0,0,2,30,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,1123322,2023001073625,9720.0,2023011233221,510141,1,2,9234.0,0,2,30,1,7,700,4,411,8,81,1,10,0,1,11
2023,202301,1123646,2023001098802,10368.0,2023011236461,390441,1,1,10530.0,0,1,58,4,1,100,0,0,6,64,1,10,30000,1,11
2023,202301,1123646,2023001098802,10368.0,2023011236461,390441,1,2,10206.0,0,2,51,4,1,100,0,0,6,65,1,10,26000,1,11
2023,202301,1123808,2023001110916,23328.0,2023011238081,511441,1,1,23328.0,0,2,36,1,1,100,0,0,10,101,1,10,185000,1,11
2023,202301,1123808,2023001110916,23328.0,2023011238081,511441,1,2,24786.0,0,1,37,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,1123970,2023001123286,8586.0,2023011239701,650141,1,1,8586.0,0,2,61,1,1,100,0,0,10,101,1,10,135000,1,11
2023,202301,1123970,2023001123286,8586.0,2023011239701,650141,1,2,8748.0,0,1,63,1,6,620,0,0,7,71,1,10,3500,1,11
2023,202301,1124132,2023001135816,14256.0,2023011241321,672241,1,1,14418.0,1,2,50,1,1,100,3,300,10,101,1,10,88000,1,11
2023,202301,1124132,2023001135816,14256.0,2023011241321,672241,1,2,10854.0,1,1,52,1,1,100,0,0,10,101,1,10,86000,1,11
2023,202301,1124132,2023001135816,14256.0,2023011241321,672241,1,3,16038.0,0,2,18,6,1,100,0,0,6,63,1,10,5000,1,11
2023,202301,1124294,2023001149408,57834.0,2023011242941,390341,1,1,57996.0,0,2,64,1,1,100,0,0,11,116,1,10,141000,1,11
2023,202301,1124456,2023001164173,19440.0,2023011244561,672441,1,1,19278.0,0,1,37,6,1,100,0,0,10,101,1,10,74000,1,11
2023,202301,1124456,2023001164173,19440.0,2023011244561,672441,1,2,22356.0,0,2,29,6,1,100,0,0,10,101,1,10,15000,1,11
2023,202301,1124780,2023001189179,22356.0,2023011247801,511441,1,1,22356.0,0,1,48,4,8,826,1,100,11,114,1,10,150000,1,11
2023,202301,1125104,2023001215745,9720.0,2023011251041,430141,1,2,10530.0,2,1,48,1,8,826,1,100,0,2,1,10,26000,1,11
2023,202301,1125266,2023001229148,5670.0,2023011252661,672141,1,1,5670.0,0,2,37,1,1,100,0,0,11,114,1,10,150000,1,11
2023,202301,1125266,2023001229148,5670.0,2023011252661,672141,1,2,5994.0,0,1,38,1,1,100,0,0,10,101,1,10,145000,1,11
2023,202301,1125428,2023001243581,14094.0,2023011254281,390541,1,1,14256.0,0,1,52,1,1,100,0,0,7,71,1,10,101000,1,11
2023,202301,1125590,2023001255817,15066.0,2023011255901,390541,1,1,15066.0,0,1,64,1,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,1125590,2023001255817,15066.0,2023011255901,390541,1,2,14904.0,0,2,46,1,1,100,0,0,6,63,1,10,75000,1,11
2023,202301,1125914,2023001283445,45846.0,2023011259141,50241,1,1,45846.0,0,2,22,6,8,813,0,0,4,40,1,10,14400,1,11
2023,202301,1125914,2023001283445,45846.0,2023011259141,50241,1,2,34992.0,0,1,23,6,1,100,0,0,5,50,1,10,33000,1,11
2023,202301,1126400,2023001324109,9720.0,2023011264001,30141,1,1,9720.0,0,1,58,1,1,100,0,0,11,114,1,10,210000,1,11
2023,202301,1126400,2023001324109,9720.0,2023011264001,30141,1,2,8262.0,0,2,58,1,1,100,0,0,11,116,1,10,80000,1,11
2023,202301,1126886,2023001365624,13770.0,2023011268861,590141,1,1,13932.0,0,2,63,1,1,100,0,0,6,63,1,10,85000,1,11
2023,202301,1127534,2023001422877,11664.0,2023011275341,390341,1,1,11664.0,0,1,37,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,1127534,2023001422877,11664.0,2023011275341,390341,1,2,12798.0,0,2,35,6,8,826,1,100,10,101,1,10,23000,1,11
2023,202301,1127858,2023001449907,8424.0,2023011278581,510541,1,1,8424.0,0,1,65,1,1,100,0,0,6,61,1,10,70000,1,11
2023,202301,1129154,2023010026238,17982.0,2023011291541,341542,4,1,17982.0,0,2,21,6,2,200,0,0,6,63,1,10,11000,1,11
2023,202301,1129478,2023010033027,7290.0,2023011294781,290142,4,1,7290.0,0,2,29,6,1,100,0,0,7,71,1,10,1500,1,11
2023,202301,1129640,2023010036718,6642.0,2023011296401,370142,4,1,6642.0,0,2,20,6,1,100,0,0,7,71,1,10,3000,1,11
2023,202301,1129964,2023010043649,14904.0,2023011299641,80142,4,1,14904.0,0,1,20,6,1,100,0,0,7,71,1,10,19200,1,11
2023,202301,1130612,2023010057399,16200.0,2023011306121,230142,4,1,16200.0,0,2,21,6,1,100,0,0,7,71,1,10,4500,1,11
2023,202301,1130774,2023010061246,28674.0,2023011307741,311642,4,1,28674.0,0,2,48,6,1,100,0,0,10,101,1,10,11700,1,11
2023,202301,1132070,2023010090213,2592.0,2023011320701,11142,4,1,2592.0,0,1,20,6,1,100,0,0,6,63,1,10,1000,1,11
2023,202301,1135472,2023010167814,1458.0,2023011354721,370142,4,1,1458.0,0,2,21,6,1,100,0,0,7,71,1,10,3600,1,11
2023,202301,1135796,2023010175111,11340.0,2023011357961,401242,4,1,11340.0,0,2,19,6,1,100,0,0,7,71,1,10,3200,1,11
2023,202301,1135958,2023000002251,8424.0,2023011359581,210042,1,1,8424.0,1,1,53,1,1,100,0,0,7,71,1,10,58000,1,11
2023,202301,1135958,2023000002251,8424.0,2023011359581,210042,1,2,8748.0,1,2,41,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,1136282,2023000011031,13122.0,2023011362821,201342,1,1,13284.0,0,1,63,6,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,1136606,2023000019682,9882.0,2023011366061,230142,1,3,16038.0,0,2,18,6,1,100,0,0,5,50,1,10,540,1,11
2023,202301,1136768,2023000023644,1620.0,2023011367681,100042,1,1,1620.0,1,1,50,4,1,100,0,0,7,71,1,10,33000,1,11
2023,202301,1136768,2023000023644,1620.0,2023011367681,100042,1,2,2754.0,0,2,25,6,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,1136930,2023000027543,18792.0,2023011369301,301442,1,1,18792.0,0,1,52,6,2,200,0,0,11,115,1,10,80000,1,11
2023,202301,1137416,2023000040726,10044.0,2023011374161,290242,1,2,12312.0,0,2,64,1,1,100,0,0,10,101,1,10,7800,1,11
2023,202301,1137578,2023000045439,11664.0,2023011375781,360242,1,1,11664.0,0,2,56,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,1137578,2023000045439,11664.0,2023011375781,360242,1,2,12312.0,0,1,57,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,1137740,2023000049808,17010.0,2023011377401,323142,1,1,17010.0,0,1,25,6,1,100,0,0,11,114,1,10,45000,1,11
2023,202301,1137740,2023000049808,17010.0,2023011377401,323142,1,2,10854.0,0,2,23,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,1138388,2023000066935,10368.0,2023011383881,170242,1,1,10368.0,0,2,27,6,1,100,0,0,10,101,1,10,111000,1,11
2023,202301,1138550,2023000071030,2106.0,2023011385501,140042,1,1,2106.0,0,2,62,1,1,100,0,0,8,81,1,10,126000,1,11
2023,202301,1138550,2023000071030,2106.0,2023011385501,140042,1,2,7938.0,0,1,62,1,8,802,1,100,6,63,1,10,110000,1,11
2023,202301,1138874,2023000080559,16038.0,2023011388741,170242,1,1,15876.0,0,2,60,1,2,200,0,0,6,64,1,10,39000,1,11
2023,202301,1138874,2023000080559,16038.0,2023011388741,170242,1,2,16848.0,0,1,50,1,2,200,0,0,4,40,1,10,58000,1,11
2023,202301,1139036,2023000084615,11664.0,2023011390361,151142,1,1,11826.0,0,2,39,6,1,100,0,0,11,114,1,10,85000,1,11
2023,202301,1139198,2023000088990,23166.0,2023011391981,160042,1,1,23166.0,4,1,40,1,1,100,0,0,10,101,1,10,63000,1,11
2023,202301,1139360,2023000093107,3240.0,2023011393601,220042,1,1,3240.0,0,2,23,6,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,1139360,2023000093107,3240.0,2023011393601,220042,1,2,3402.0,0,1,24,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,1139684,2023000101671,25110.0,2023011396841,151242,1,1,25110.0,2,1,46,1,1,100,0,0,10,101,1,10,146000,1,11
2023,202301,1139684,2023000101671,25110.0,2023011396841,151242,1,2,25758.0,2,2,44,1,1,100,0,0,8,81,1,10,24000,1,11
2023,202301,1139846,2023000105837,9234.0,2023011398461,130042,1,1,9072.0,0,2,52,1,1,100,0,0,6,63,1,10,39000,1,11
2023,202301,1139846,2023000105837,9234.0,2023011398461,130042,1,2,15714.0,0,1,54,1,1,100,0,0,8,81,1,10,52000,1,11
2023,202301,1140008,2023000110833,4050.0,2023011400081,260042,1,1,4212.0,1,1,46,1,1,100,0,0,6,65,1,10,65000,1,11
2023,202301,1140008,2023000110833,4050.0,2023011400081,260042,1,2,4050.0,1,2,48,1,1,100,0,0,8,81,1,10,120000,1,11
2023,202301,1140008,2023000110833,4050.0,2023011400081,260042,1,3,3402.0,0,1,24,6,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,1140170,2023000114955,18792.0,2023011401701,370142,1,1,18954.0,0,1,33,3,1,100,0,0,6,63,1,10,61000,2,20
2023,202301,1140332,2023000119252,11340.0,2023011403321,311342,1,2,8910.0,0,2,46,6,1,100,0,0,10,101,1,10,57000,1,11
2023,202301,1140818,2023000131478,11340.0,2023011408181,331442,1,2,11826.0,0,2,64,1,1,100,0,0,11,115,1,10,250000,1,11
2023,202301,1141142,2023000139885,6480.0,2023011411421,350242,1,1,6480.0,3,1,30,3,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,1141304,2023000144209,8100.0,2023011413041,311642,1,1,8262.0,0,1,64,1,1,100,0,0,10,101,1,10,89000,1,11
2023,202301,1141304,2023000144209,8100.0,2023011413041,311642,1,2,10044.0,0,2,62,1,1,100,0,0,6,63,1,10,37900,1,11
2023,202301,1141466,2023000148175,11502.0,2023011414661,70142,1,1,11664.0,0,2,49,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1141628,2023000152765,110808.0,2023011416281,240142,1,1,110808.0,0,2,24,6,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,1142114,2023000165462,14742.0,2023011421141,350242,1,1,14580.0,1,2,58,1,1,100,0,0,6,64,1,10,34000,1,11
2023,202301,1142114,2023000165462,14742.0,2023011421141,350242,1,2,11826.0,1,1,65,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,1142114,2023000165462,14742.0,2023011421141,350242,1,3,19926.0,0,2,21,6,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,1142438,2023000173872,22518.0,2023011424381,380042,1,2,19926.0,0,1,24,1,1,100,0,0,6,63,1,10,6000,1,11
